system:index,.geo
00000000000000009228,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.267632311977717]}"
00000000000000009229,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.258464623955433]}"
00000000000000009230,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.249296935933149]}"
00000000000000009231,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.240129247910865]}"
00000000000000009232,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.23096155988858]}"
00000000000000009233,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.221793871866296]}"
00000000000000009234,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.212626183844012]}"
00000000000000009235,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.203458495821728]}"
00000000000000009236,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.194290807799444]}"
00000000000000009237,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.18512311977716]}"
00000000000000009238,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.175955431754875]}"
00000000000000009239,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.166787743732591]}"
00000000000000009240,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.157620055710307]}"
00000000000000009241,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.148452367688023]}"
00000000000000009242,"{""type"":""Point"",""coordinates"":[-38.885027173913045,-12.139284679665739]}"
00000000000000009243,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.323716991643455]}"
00000000000000009244,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.31454930362117]}"
00000000000000009245,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.305381615598886]}"
00000000000000009246,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.296213927576602]}"
00000000000000009247,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.287046239554318]}"
00000000000000009248,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.277878551532034]}"
00000000000000009249,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.26871086350975]}"
00000000000000009250,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.259543175487465]}"
00000000000000009251,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.250375487465181]}"
00000000000000009252,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.241207799442897]}"
00000000000000009253,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.232040111420613]}"
00000000000000009254,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.222872423398329]}"
00000000000000009255,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.213704735376046]}"
00000000000000009256,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.204537047353762]}"
00000000000000009257,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.195369359331478]}"
00000000000000009258,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.186201671309194]}"
00000000000000009259,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.17703398328691]}"
00000000000000009260,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.167866295264625]}"
00000000000000009261,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.158698607242341]}"
00000000000000009262,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.149530919220057]}"
00000000000000009263,"{""type"":""Point"",""coordinates"":[-38.88475108695653,-12.140363231197773]}"
00000000000000009264,"{""type"":""Point"",""coordinates"":[-38.884475,-12.324795543175489]}"
00000000000000009265,"{""type"":""Point"",""coordinates"":[-38.884475,-12.315627855153204]}"
00000000000000009266,"{""type"":""Point"",""coordinates"":[-38.884475,-12.30646016713092]}"
00000000000000009267,"{""type"":""Point"",""coordinates"":[-38.884475,-12.297292479108636]}"
00000000000000009268,"{""type"":""Point"",""coordinates"":[-38.884475,-12.288124791086352]}"
00000000000000009269,"{""type"":""Point"",""coordinates"":[-38.884475,-12.278957103064068]}"
00000000000000009270,"{""type"":""Point"",""coordinates"":[-38.884475,-12.269789415041783]}"
00000000000000009271,"{""type"":""Point"",""coordinates"":[-38.884475,-12.2606217270195]}"
00000000000000009272,"{""type"":""Point"",""coordinates"":[-38.884475,-12.251454038997215]}"
00000000000000009273,"{""type"":""Point"",""coordinates"":[-38.884475,-12.242286350974931]}"
00000000000000009274,"{""type"":""Point"",""coordinates"":[-38.884475,-12.233118662952647]}"
00000000000000009275,"{""type"":""Point"",""coordinates"":[-38.884475,-12.223950974930363]}"
00000000000000009276,"{""type"":""Point"",""coordinates"":[-38.884475,-12.214783286908078]}"
00000000000000009277,"{""type"":""Point"",""coordinates"":[-38.884475,-12.205615598885794]}"
00000000000000009278,"{""type"":""Point"",""coordinates"":[-38.884475,-12.19644791086351]}"
00000000000000009279,"{""type"":""Point"",""coordinates"":[-38.884475,-12.187280222841226]}"
00000000000000009280,"{""type"":""Point"",""coordinates"":[-38.884475,-12.178112534818942]}"
00000000000000009281,"{""type"":""Point"",""coordinates"":[-38.884475,-12.168944846796657]}"
00000000000000009282,"{""type"":""Point"",""coordinates"":[-38.884475,-12.159777158774373]}"
00000000000000009283,"{""type"":""Point"",""coordinates"":[-38.884475,-12.150609470752089]}"
00000000000000009284,"{""type"":""Point"",""coordinates"":[-38.884475,-12.141441782729807]}"
00000000000000009285,"{""type"":""Point"",""coordinates"":[-38.884475,-12.132274094707522]}"
00000000000000009286,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.316706406685238]}"
00000000000000009287,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.307538718662954]}"
00000000000000009288,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.29837103064067]}"
00000000000000009289,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.289203342618386]}"
00000000000000009290,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.280035654596102]}"
00000000000000009291,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.270867966573817]}"
00000000000000009292,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.261700278551533]}"
00000000000000009293,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.252532590529249]}"
00000000000000009294,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.243364902506965]}"
00000000000000009295,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.23419721448468]}"
00000000000000009296,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.225029526462396]}"
00000000000000009297,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.215861838440112]}"
00000000000000009298,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.206694150417828]}"
00000000000000009299,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.197526462395544]}"
00000000000000009300,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.18835877437326]}"
00000000000000009301,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.179191086350976]}"
00000000000000009302,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.170023398328691]}"
00000000000000009303,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.160855710306407]}"
00000000000000009304,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.151688022284123]}"
00000000000000009305,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.142520334261839]}"
00000000000000009306,"{""type"":""Point"",""coordinates"":[-38.884198913043484,-12.133352646239555]}"
00000000000000009307,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.31778495821727]}"
00000000000000009308,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.308617270194986]}"
00000000000000009309,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.299449582172702]}"
00000000000000009310,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.290281894150418]}"
00000000000000009311,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.281114206128134]}"
00000000000000009312,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.27194651810585]}"
00000000000000009313,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.262778830083565]}"
00000000000000009314,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.253611142061281]}"
00000000000000009315,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.244443454038999]}"
00000000000000009316,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.235275766016715]}"
00000000000000009317,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.22610807799443]}"
00000000000000009318,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.216940389972146]}"
00000000000000009319,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.207772701949862]}"
00000000000000009320,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.198605013927578]}"
00000000000000009321,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.189437325905294]}"
00000000000000009322,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.18026963788301]}"
00000000000000009323,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.171101949860725]}"
00000000000000009324,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.161934261838441]}"
00000000000000009325,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.152766573816157]}"
00000000000000009326,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.143598885793873]}"
00000000000000009327,"{""type"":""Point"",""coordinates"":[-38.88392282608696,-12.134431197771589]}"
00000000000000009328,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.318863509749304]}"
00000000000000009329,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.30969582172702]}"
00000000000000009330,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.300528133704736]}"
00000000000000009331,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.291360445682452]}"
00000000000000009332,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.282192757660168]}"
00000000000000009333,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.273025069637884]}"
00000000000000009334,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.2638573816156]}"
00000000000000009335,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.254689693593315]}"
00000000000000009336,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.245522005571031]}"
00000000000000009337,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.236354317548747]}"
00000000000000009338,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.227186629526463]}"
00000000000000009339,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.218018941504178]}"
00000000000000009340,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.208851253481894]}"
00000000000000009341,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.19968356545961]}"
00000000000000009342,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.190515877437326]}"
00000000000000009343,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.181348189415042]}"
00000000000000009344,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.17218050139276]}"
00000000000000009345,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.163012813370475]}"
00000000000000009346,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.152227298050141]}"
00000000000000009347,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.143059610027857]}"
00000000000000009348,"{""type"":""Point"",""coordinates"":[-38.883646739130434,-12.133891922005573]}"
00000000000000009349,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.318324233983288]}"
00000000000000009350,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.309156545961004]}"
00000000000000009351,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.29998885793872]}"
00000000000000009352,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.290821169916436]}"
00000000000000009353,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.281653481894152]}"
00000000000000009354,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.272485793871867]}"
00000000000000009355,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.263318105849583]}"
00000000000000009356,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.254150417827299]}"
00000000000000009357,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.244982729805015]}"
00000000000000009358,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.23581504178273]}"
00000000000000009359,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.226647353760447]}"
00000000000000009360,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.217479665738162]}"
00000000000000009361,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.208311977715878]}"
00000000000000009362,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.199144289693594]}"
00000000000000009363,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.18997660167131]}"
00000000000000009364,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.180808913649026]}"
00000000000000009365,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.171641225626741]}"
00000000000000009366,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.162473537604457]}"
00000000000000009367,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.150070194986073]}"
00000000000000009368,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.140902506963789]}"
00000000000000009369,"{""type"":""Point"",""coordinates"":[-38.883370652173916,-12.131734818941505]}"
00000000000000009370,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.31616713091922]}"
00000000000000009371,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.306999442896936]}"
00000000000000009372,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.297831754874652]}"
00000000000000009373,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.288664066852368]}"
00000000000000009374,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.279496378830084]}"
00000000000000009375,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.2703286908078]}"
00000000000000009376,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.261161002785515]}"
00000000000000009377,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.251993314763231]}"
00000000000000009378,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.242825626740947]}"
00000000000000009379,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.233657938718665]}"
00000000000000009380,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.22449025069638]}"
00000000000000009381,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.215322562674096]}"
00000000000000009382,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.206154874651812]}"
00000000000000009383,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.196987186629528]}"
00000000000000009384,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.187819498607244]}"
00000000000000009385,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.17865181058496]}"
00000000000000009386,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.169484122562675]}"
00000000000000009387,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.160316434540391]}"
00000000000000009388,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.146834540389973]}"
00000000000000009389,"{""type"":""Point"",""coordinates"":[-38.88309456521739,-12.137666852367689]}"
00000000000000009390,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.322099164345405]}"
00000000000000009391,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.31293147632312]}"
00000000000000009392,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.303763788300836]}"
00000000000000009393,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.294596100278552]}"
00000000000000009394,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.285428412256268]}"
00000000000000009395,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.276260724233984]}"
00000000000000009396,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.2670930362117]}"
00000000000000009397,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.257925348189415]}"
00000000000000009398,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.248757660167131]}"
00000000000000009399,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.239589972144847]}"
00000000000000009400,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.230422284122563]}"
00000000000000009401,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.221254596100279]}"
00000000000000009402,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.212086908077994]}"
00000000000000009403,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.202919220055712]}"
00000000000000009404,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.193751532033428]}"
00000000000000009405,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.184583844011144]}"
00000000000000009406,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.17541615598886]}"
00000000000000009407,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.166248467966575]}"
00000000000000009408,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.149261281337049]}"
00000000000000009409,"{""type"":""Point"",""coordinates"":[-38.88281847826087,-12.140093593314765]}"
00000000000000009410,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.32452590529248]}"
00000000000000009411,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.315358217270196]}"
00000000000000009412,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.306190529247912]}"
00000000000000009413,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.297022841225628]}"
00000000000000009414,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.287855153203344]}"
00000000000000009415,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.27868746518106]}"
00000000000000009416,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.269519777158775]}"
00000000000000009417,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.260352089136491]}"
00000000000000009418,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.251184401114207]}"
00000000000000009419,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.242016713091923]}"
00000000000000009420,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.232849025069639]}"
00000000000000009421,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.223681337047354]}"
00000000000000009422,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.21451364902507]}"
00000000000000009423,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.205345961002786]}"
00000000000000009424,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.196178272980502]}"
00000000000000009425,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.187010584958218]}"
00000000000000009426,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.177842896935934]}"
00000000000000009427,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.16867520891365]}"
00000000000000009428,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.150070194986073]}"
00000000000000009429,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.140902506963789]}"
00000000000000009430,"{""type"":""Point"",""coordinates"":[-38.88254239130435,-12.131734818941505]}"
00000000000000009431,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.31616713091922]}"
00000000000000009432,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.306999442896936]}"
00000000000000009433,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.297831754874652]}"
00000000000000009434,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.288664066852368]}"
00000000000000009435,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.279496378830084]}"
00000000000000009436,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.2703286908078]}"
00000000000000009437,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.261161002785515]}"
00000000000000009438,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.251993314763231]}"
00000000000000009439,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.242825626740947]}"
00000000000000009440,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.233657938718665]}"
00000000000000009441,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.22449025069638]}"
00000000000000009442,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.215322562674096]}"
00000000000000009443,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.206154874651812]}"
00000000000000009444,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.196987186629528]}"
00000000000000009445,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.187819498607244]}"
00000000000000009446,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.17865181058496]}"
00000000000000009447,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.169484122562675]}"
00000000000000009448,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.150339832869081]}"
00000000000000009449,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.141172144846797]}"
00000000000000009450,"{""type"":""Point"",""coordinates"":[-38.88226630434783,-12.132004456824513]}"
00000000000000009451,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.316436768802228]}"
00000000000000009452,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.307269080779944]}"
00000000000000009453,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.29810139275766]}"
00000000000000009454,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.288933704735376]}"
00000000000000009455,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.279766016713094]}"
00000000000000009456,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.27059832869081]}"
00000000000000009457,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.261430640668525]}"
00000000000000009458,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.252262952646241]}"
00000000000000009459,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.243095264623957]}"
00000000000000009460,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.233927576601673]}"
00000000000000009461,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.224759888579388]}"
00000000000000009462,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.215592200557104]}"
00000000000000009463,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.20642451253482]}"
00000000000000009464,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.197256824512536]}"
00000000000000009465,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.188089136490252]}"
00000000000000009466,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.178921448467968]}"
00000000000000009467,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.169753760445683]}"
00000000000000009468,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.150339832869081]}"
00000000000000009469,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.141172144846797]}"
00000000000000009470,"{""type"":""Point"",""coordinates"":[-38.881990217391305,-12.132004456824513]}"
00000000000000009471,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.316436768802228]}"
00000000000000009472,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.307269080779944]}"
00000000000000009473,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.29810139275766]}"
00000000000000009474,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.288933704735376]}"
00000000000000009475,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.279766016713094]}"
00000000000000009476,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.27059832869081]}"
00000000000000009477,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.261430640668525]}"
00000000000000009478,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.252262952646241]}"
00000000000000009479,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.243095264623957]}"
00000000000000009480,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.233927576601673]}"
00000000000000009481,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.224759888579388]}"
00000000000000009482,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.215592200557104]}"
00000000000000009483,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.20642451253482]}"
00000000000000009484,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.197256824512536]}"
00000000000000009485,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.188089136490252]}"
00000000000000009486,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.178921448467968]}"
00000000000000009487,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.169753760445683]}"
00000000000000009488,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.149530919220057]}"
00000000000000009489,"{""type"":""Point"",""coordinates"":[-38.88171413043479,-12.139554317548747]}"
00000000000000009490,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.323716991643455]}"
00000000000000009491,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.31454930362117]}"
00000000000000009492,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.305381615598886]}"
00000000000000009493,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.296213927576602]}"
00000000000000009494,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.287046239554318]}"
00000000000000009495,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.277878551532034]}"
00000000000000009496,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.26871086350975]}"
00000000000000009497,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.259543175487465]}"
00000000000000009498,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.250375487465181]}"
00000000000000009499,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.241207799442897]}"
00000000000000009500,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.232040111420613]}"
00000000000000009501,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.222872423398329]}"
00000000000000009502,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.213704735376046]}"
00000000000000009503,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.204537047353762]}"
00000000000000009504,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.195369359331478]}"
00000000000000009505,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.186201671309194]}"
00000000000000009506,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.17703398328691]}"
00000000000000009507,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.167866295264625]}"
00000000000000009508,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.146295264623957]}"
00000000000000009509,"{""type"":""Point"",""coordinates"":[-38.88143804347826,-12.134431197771589]}"
00000000000000009510,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.318324233983288]}"
00000000000000009511,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.309156545961004]}"
00000000000000009512,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.29998885793872]}"
00000000000000009513,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.290821169916436]}"
00000000000000009514,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.281653481894152]}"
00000000000000009515,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.272485793871867]}"
00000000000000009516,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.263318105849583]}"
00000000000000009517,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.254150417827299]}"
00000000000000009518,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.244982729805015]}"
00000000000000009519,"{""type"":""Point"",""coordinates"":[-38.881161956521744,-12.23581504178273]}"
