X,Y,Z,LAI
-3.71428571316532,40.55952380975,0,0.83333331
-3.71130952268951,40.55952380975,0,0.76666665
-3.7083333322137,40.55952380975,0,0.73333335
-3.7053571417379,40.55952380975,0,1.06666672
-3.70238095126209,40.55952380975,0,1.00000000
-3.69940476078628,40.55952380975,0,0.86666667
-3.69642857031048,40.55952380975,0,0.66666669
-3.69345237983467,40.55952380975,0,0.80000001
-3.69047618935886,40.55952380975,0,0.69999999
-3.68749999888306,40.55952380975,0,0.56666666
-3.68452380840725,40.55952380975,0,0.63333333
-3.87202380838306,40.5565476192682,0,1.29999995
-3.86904761790726,40.5565476192682,0,1.23333335
-3.86607142743145,40.5565476192682,0,1.33333337
-3.86309523695564,40.5565476192682,0,1.39999998
-3.86011904647984,40.5565476192682,0,1.36666667
-3.85714285600403,40.5565476192682,0,1.43333328
-3.85416666552822,40.5565476192682,0,1.46666670
-3.85119047505242,40.5565476192682,0,1.43333328
-3.84821428457661,40.5565476192682,0,1.39999998
-3.84523809410081,40.5565476192682,0,1.46666670
-3.842261903625,40.5565476192682,0,1.46666670
-3.83928571314919,40.5565476192682,0,1.36666667
-3.83630952267339,40.5565476192682,0,1.29999995
-3.83333333219758,40.5565476192682,0,1.33333337
-3.83035714172177,40.5565476192682,0,1.36666667
-3.82738095124597,40.5565476192682,0,1.29999995
-3.82440476077016,40.5565476192682,0,1.20000005
-3.82142857029435,40.5565476192682,0,1.13333333
-3.81845237981855,40.5565476192682,0,1.16666663
-3.81547618934274,40.5565476192682,0,1.26666665
-3.81249999886693,40.5565476192682,0,1.29999995
-3.80952380839113,40.5565476192682,0,1.23333335
-3.80654761791532,40.5565476192682,0,1.20000005
-3.80357142743951,40.5565476192682,0,1.20000005
-3.80059523696371,40.5565476192682,0,1.20000005
-3.7976190464879,40.5565476192682,0,1.03333330
-3.78273809410887,40.5565476192682,0,0.73333335
-3.77976190363306,40.5565476192682,0,0.89999998
-3.77678571315725,40.5565476192682,0,0.89999998
-3.77380952268145,40.5565476192682,0,0.86666667
-3.77083333220564,40.5565476192682,0,0.93333334
-3.76785714172983,40.5565476192682,0,1.00000000
-3.76488095125403,40.5565476192682,0,1.06666672
-3.76190476077822,40.5565476192682,0,1.13333333
-3.75892857030242,40.5565476192682,0,1.13333333
-3.75595237982661,40.5565476192682,0,1.10000002
-3.7529761893508,40.5565476192682,0,1.13333333
-3.749999998875,40.5565476192682,0,1.20000005
-3.74702380839919,40.5565476192682,0,1.20000005
-3.74404761792338,40.5565476192682,0,1.16666663
-3.74107142744758,40.5565476192682,0,1.20000005
-3.73809523697177,40.5565476192682,0,1.20000005
-3.73511904649596,40.5565476192682,0,1.10000002
-3.73214285602016,40.5565476192682,0,1.03333330
-3.72916666554435,40.5565476192682,0,1.06666672
-3.72619047506854,40.5565476192682,0,1.23333335
-3.72321428459274,40.5565476192682,0,1.20000005
-3.72023809411693,40.5565476192682,0,1.13333333
-3.71726190364112,40.5565476192682,0,1.20000005
-3.71428571316532,40.5565476192682,0,0.96666664
-3.71130952268951,40.5565476192682,0,0.63333333
-3.7083333322137,40.5565476192682,0,0.36666667
-3.7053571417379,40.5565476192682,0,0.50000000
-3.70238095126209,40.5565476192682,0,0.46666667
-3.69940476078628,40.5565476192682,0,0.60000002
-3.69642857031048,40.5565476192682,0,0.69999999
-3.69345237983467,40.5565476192682,0,0.76666665
-3.69047618935886,40.5565476192682,0,0.73333335
-3.68749999888306,40.5565476192682,0,0.53333336
-3.68452380840725,40.5565476192682,0,0.43333334
-3.68154761793144,40.5565476192682,0,0.36666667
-3.87202380838306,40.5535714287864,0,1.33333337
-3.86904761790726,40.5535714287864,0,1.20000005
-3.86607142743145,40.5535714287864,0,1.29999995
-3.86309523695564,40.5535714287864,0,1.39999998
-3.86011904647984,40.5535714287864,0,1.36666667
-3.85714285600403,40.5535714287864,0,1.33333337
-3.85416666552822,40.5535714287864,0,1.26666665
-3.85119047505242,40.5535714287864,0,1.36666667
-3.84821428457661,40.5535714287864,0,1.39999998
-3.84523809410081,40.5535714287864,0,1.29999995
-3.842261903625,40.5535714287864,0,1.29999995
-3.83928571314919,40.5535714287864,0,1.29999995
-3.83630952267339,40.5535714287864,0,1.29999995
-3.83333333219758,40.5535714287864,0,1.20000005
-3.83035714172177,40.5535714287864,0,1.16666663
-3.82738095124597,40.5535714287864,0,1.06666672
-3.82440476077016,40.5535714287864,0,1.10000002
-3.82142857029435,40.5535714287864,0,1.20000005
-3.81845237981855,40.5535714287864,0,1.23333335
-3.81547618934274,40.5535714287864,0,1.29999995
-3.81249999886693,40.5535714287864,0,1.36666667
-3.80952380839113,40.5535714287864,0,1.33333337
-3.80654761791532,40.5535714287864,0,1.26666665
-3.80357142743951,40.5535714287864,0,1.26666665
-3.80059523696371,40.5535714287864,0,1.20000005
-3.7976190464879,40.5535714287864,0,0.86666667
-3.78273809410887,40.5535714287864,0,0.93333334
-3.77976190363306,40.5535714287864,0,1.06666672
-3.77678571315725,40.5535714287864,0,1.10000002
-3.77380952268145,40.5535714287864,0,1.03333330
-3.77083333220564,40.5535714287864,0,0.93333334
-3.76785714172983,40.5535714287864,0,0.93333334
-3.76488095125403,40.5535714287864,0,0.96666664
-3.76190476077822,40.5535714287864,0,1.06666672
-3.75892857030242,40.5535714287864,0,1.16666663
-3.75595237982661,40.5535714287864,0,1.23333335
-3.7529761893508,40.5535714287864,0,1.20000005
-3.749999998875,40.5535714287864,0,1.13333333
-3.74702380839919,40.5535714287864,0,1.16666663
-3.74404761792338,40.5535714287864,0,1.13333333
-3.74107142744758,40.5535714287864,0,1.16666663
-3.73809523697177,40.5535714287864,0,1.20000005
-3.73511904649596,40.5535714287864,0,1.10000002
-3.73214285602016,40.5535714287864,0,1.03333330
-3.72916666554435,40.5535714287864,0,1.03333330
-3.72619047506854,40.5535714287864,0,1.13333333
-3.72321428459274,40.5535714287864,0,1.23333335
-3.72023809411693,40.5535714287864,0,1.26666665
-3.71726190364112,40.5535714287864,0,1.26666665
-3.71428571316532,40.5535714287864,0,1.23333335
-3.71130952268951,40.5535714287864,0,1.06666672
-3.7083333322137,40.5535714287864,0,1.00000000
-3.7053571417379,40.5535714287864,0,0.96666664
-3.70238095126209,40.5535714287864,0,0.53333336
-3.69940476078628,40.5535714287864,0,0.43333334
-3.69642857031048,40.5535714287864,0,0.60000002
-3.69345237983467,40.5535714287864,0,0.83333331
-3.69047618935886,40.5535714287864,0,0.93333334
-3.68749999888306,40.5535714287864,0,0.83333331
-3.68452380840725,40.5535714287864,0,0.73333335
-3.68154761793144,40.5535714287864,0,0.50000000
-3.86904761790726,40.5505952383046,0,1.20000005
-3.86607142743145,40.5505952383046,0,1.16666663
-3.86309523695564,40.5505952383046,0,1.26666665
-3.86011904647984,40.5505952383046,0,1.33333337
-3.85714285600403,40.5505952383046,0,1.36666667
-3.85416666552822,40.5505952383046,0,1.26666665
-3.85119047505242,40.5505952383046,0,1.26666665
-3.84821428457661,40.5505952383046,0,1.50000000
-3.84523809410081,40.5505952383046,0,1.43333328
-3.842261903625,40.5505952383046,0,1.33333337
-3.83928571314919,40.5505952383046,0,1.29999995
-3.83630952267339,40.5505952383046,0,1.26666665
-3.83333333219758,40.5505952383046,0,1.16666663
-3.83035714172177,40.5505952383046,0,1.10000002
-3.82738095124597,40.5505952383046,0,1.10000002
-3.82440476077016,40.5505952383046,0,1.20000005
-3.82142857029435,40.5505952383046,0,1.26666665
-3.81845237981855,40.5505952383046,0,1.29999995
-3.81547618934274,40.5505952383046,0,1.26666665
-3.81249999886693,40.5505952383046,0,1.29999995
-3.80952380839113,40.5505952383046,0,1.26666665
-3.80654761791532,40.5505952383046,0,1.23333335
-3.80357142743951,40.5505952383046,0,1.23333335
-3.80059523696371,40.5505952383046,0,1.20000005
-3.7976190464879,40.5505952383046,0,0.96666664
-3.77976190363306,40.5505952383046,0,1.13333333
-3.77678571315725,40.5505952383046,0,1.16666663
-3.77380952268145,40.5505952383046,0,1.13333333
-3.77083333220564,40.5505952383046,0,1.10000002
-3.76785714172983,40.5505952383046,0,1.06666672
-3.76488095125403,40.5505952383046,0,1.03333330
-3.76190476077822,40.5505952383046,0,1.00000000
-3.75892857030242,40.5505952383046,0,1.06666672
-3.75595237982661,40.5505952383046,0,1.16666663
-3.7529761893508,40.5505952383046,0,1.26666665
-3.749999998875,40.5505952383046,0,1.23333335
-3.74702380839919,40.5505952383046,0,1.16666663
-3.74404761792338,40.5505952383046,0,1.06666672
-3.74107142744758,40.5505952383046,0,1.03333330
-3.73809523697177,40.5505952383046,0,1.03333330
-3.73511904649596,40.5505952383046,0,1.06666672
-3.73214285602016,40.5505952383046,0,1.06666672
-3.72916666554435,40.5505952383046,0,1.10000002
-3.72619047506854,40.5505952383046,0,1.06666672
-3.72321428459274,40.5505952383046,0,1.00000000
-3.72023809411693,40.5505952383046,0,1.10000002
-3.71726190364112,40.5505952383046,0,1.26666665
-3.71428571316532,40.5505952383046,0,1.36666667
-3.71130952268951,40.5505952383046,0,1.20000005
-3.7083333322137,40.5505952383046,0,1.23333335
-3.7053571417379,40.5505952383046,0,1.23333335
-3.70238095126209,40.5505952383046,0,0.80000001
-3.69940476078628,40.5505952383046,0,0.53333336
-3.69642857031048,40.5505952383046,0,0.80000001
-3.69345237983467,40.5505952383046,0,0.83333331
-3.69047618935886,40.5505952383046,0,0.73333335
-3.68749999888306,40.5505952383046,0,1.00000000
-3.68452380840725,40.5505952383046,0,1.06666672
-3.68154761793144,40.5505952383046,0,0.93333334
-3.86904761790726,40.5476190478228,0,1.33333337
-3.86607142743145,40.5476190478228,0,1.20000005
-3.86309523695564,40.5476190478228,0,1.20000005
-3.86011904647984,40.5476190478228,0,1.36666667
-3.85714285600403,40.5476190478228,0,1.43333328
-3.85416666552822,40.5476190478228,0,1.46666670
-3.85119047505242,40.5476190478228,0,1.43333328
-3.84821428457661,40.5476190478228,0,1.36666667
-3.84523809410081,40.5476190478228,0,1.50000000
-3.842261903625,40.5476190478228,0,1.50000000
-3.83928571314919,40.5476190478228,0,1.43333328
-3.83630952267339,40.5476190478228,0,1.36666667
-3.83333333219758,40.5476190478228,0,1.33333337
-3.83035714172177,40.5476190478228,0,1.26666665
-3.82738095124597,40.5476190478228,0,1.33333337
-3.82440476077016,40.5476190478228,0,1.36666667
-3.82142857029435,40.5476190478228,0,1.33333337
-3.81845237981855,40.5476190478228,0,1.29999995
-3.81547618934274,40.5476190478228,0,1.29999995
-3.81249999886693,40.5476190478228,0,1.33333337
-3.80952380839113,40.5476190478228,0,1.33333337
-3.80654761791532,40.5476190478228,0,1.23333335
-3.80357142743951,40.5476190478228,0,1.20000005
-3.80059523696371,40.5476190478228,0,1.13333333
-3.7976190464879,40.5476190478228,0,0.93333334
-3.79464285601209,40.5476190478228,0,0.63333333
-3.77976190363306,40.5476190478228,0,0.96666664
-3.77678571315725,40.5476190478228,0,1.06666672
-3.77380952268145,40.5476190478228,0,1.10000002
-3.77083333220564,40.5476190478228,0,1.20000005
-3.76785714172983,40.5476190478228,0,1.16666663
-3.76488095125403,40.5476190478228,0,1.16666663
-3.76190476077822,40.5476190478228,0,1.13333333
-3.75892857030242,40.5476190478228,0,1.13333333
-3.75595237982661,40.5476190478228,0,1.10000002
-3.7529761893508,40.5476190478228,0,1.13333333
-3.749999998875,40.5476190478228,0,1.16666663
-3.74702380839919,40.5476190478228,0,1.13333333
-3.74404761792338,40.5476190478228,0,1.03333330
-3.74107142744758,40.5476190478228,0,1.03333330
-3.73809523697177,40.5476190478228,0,1.10000002
-3.73511904649596,40.5476190478228,0,1.10000002
-3.73214285602016,40.5476190478228,0,1.10000002
-3.72916666554435,40.5476190478228,0,1.10000002
-3.72619047506854,40.5476190478228,0,1.06666672
-3.72321428459274,40.5476190478228,0,1.03333330
-3.72023809411693,40.5476190478228,0,1.13333333
-3.71726190364112,40.5476190478228,0,1.29999995
-3.71428571316532,40.5476190478228,0,1.29999995
-3.71130952268951,40.5476190478228,0,1.16666663
-3.7083333322137,40.5476190478228,0,1.16666663
-3.7053571417379,40.5476190478228,0,1.10000002
-3.70238095126209,40.5476190478228,0,0.80000001
-3.69940476078628,40.5476190478228,0,0.53333336
-3.69642857031048,40.5476190478228,0,0.63333333
-3.69345237983467,40.5476190478228,0,0.69999999
-3.69047618935886,40.5476190478228,0,0.76666665
-3.68749999888306,40.5476190478228,0,1.00000000
-3.68452380840725,40.5476190478228,0,1.06666672
-3.68154761793144,40.5476190478228,0,1.16666663
-3.86607142743145,40.5446428573409,0,1.20000005
-3.86309523695564,40.5446428573409,0,1.16666663
-3.86011904647984,40.5446428573409,0,1.29999995
-3.85714285600403,40.5446428573409,0,1.46666670
-3.85416666552822,40.5446428573409,0,1.56666672
-3.85119047505242,40.5446428573409,0,1.50000000
-3.84821428457661,40.5446428573409,0,1.39999998
-3.84523809410081,40.5446428573409,0,1.39999998
-3.842261903625,40.5446428573409,0,1.43333328
-3.83928571314919,40.5446428573409,0,1.43333328
-3.83630952267339,40.5446428573409,0,1.39999998
-3.83333333219758,40.5446428573409,0,1.36666667
-3.83035714172177,40.5446428573409,0,1.29999995
-3.82738095124597,40.5446428573409,0,1.33333337
-3.82440476077016,40.5446428573409,0,1.36666667
-3.82142857029435,40.5446428573409,0,1.26666665
-3.81845237981855,40.5446428573409,0,1.26666665
-3.81547618934274,40.5446428573409,0,1.26666665
-3.81249999886693,40.5446428573409,0,1.29999995
-3.80952380839113,40.5446428573409,0,1.33333337
-3.80654761791532,40.5446428573409,0,1.36666667
-3.80357142743951,40.5446428573409,0,1.43333328
-3.80059523696371,40.5446428573409,0,1.39999998
-3.7976190464879,40.5446428573409,0,1.06666672
-3.79464285601209,40.5446428573409,0,0.93333334
-3.77976190363306,40.5446428573409,0,1.10000002
-3.77678571315725,40.5446428573409,0,1.10000002
-3.77380952268145,40.5446428573409,0,1.10000002
-3.77083333220564,40.5446428573409,0,1.13333333
-3.76785714172983,40.5446428573409,0,1.10000002
-3.76488095125403,40.5446428573409,0,1.10000002
-3.76190476077822,40.5446428573409,0,1.10000002
-3.75892857030242,40.5446428573409,0,1.16666663
-3.75595237982661,40.5446428573409,0,1.23333335
-3.7529761893508,40.5446428573409,0,1.23333335
-3.749999998875,40.5446428573409,0,1.16666663
-3.74702380839919,40.5446428573409,0,1.13333333
-3.74404761792338,40.5446428573409,0,1.10000002
-3.74107142744758,40.5446428573409,0,1.06666672
-3.73809523697177,40.5446428573409,0,1.06666672
-3.73511904649596,40.5446428573409,0,1.06666672
-3.73214285602016,40.5446428573409,0,1.03333330
-3.72916666554435,40.5446428573409,0,1.03333330
-3.72619047506854,40.5446428573409,0,1.13333333
-3.72321428459274,40.5446428573409,0,1.16666663
-3.72023809411693,40.5446428573409,0,1.26666665
-3.71726190364112,40.5446428573409,0,1.29999995
-3.71428571316532,40.5446428573409,0,1.23333335
-3.71130952268951,40.5446428573409,0,1.16666663
-3.7083333322137,40.5446428573409,0,1.13333333
-3.7053571417379,40.5446428573409,0,1.20000005
-3.70238095126209,40.5446428573409,0,1.00000000
-3.69940476078628,40.5446428573409,0,0.69999999
-3.69642857031048,40.5446428573409,0,0.66666669
-3.69345237983467,40.5446428573409,0,0.60000002
-3.69047618935886,40.5446428573409,0,0.73333335
-3.68749999888306,40.5446428573409,0,1.06666672
-3.68452380840725,40.5446428573409,0,1.06666672
-3.68154761793144,40.5446428573409,0,1.23333335
-3.67857142745564,40.5446428573409,0,1.46666670
-3.86607142743145,40.5416666668591,0,1.26666665
-3.86309523695564,40.5416666668591,0,1.23333335
-3.86011904647984,40.5416666668591,0,1.33333337
-3.85714285600403,40.5416666668591,0,1.39999998
-3.85416666552822,40.5416666668591,0,1.43333328
-3.85119047505242,40.5416666668591,0,1.39999998
-3.84821428457661,40.5416666668591,0,1.39999998
-3.84523809410081,40.5416666668591,0,1.39999998
-3.842261903625,40.5416666668591,0,1.39999998
-3.83928571314919,40.5416666668591,0,1.43333328
-3.83630952267339,40.5416666668591,0,1.39999998
-3.83333333219758,40.5416666668591,0,1.36666667
-3.83035714172177,40.5416666668591,0,1.36666667
-3.82738095124597,40.5416666668591,0,1.33333337
-3.82440476077016,40.5416666668591,0,1.26666665
-3.82142857029435,40.5416666668591,0,1.26666665
-3.81845237981855,40.5416666668591,0,1.29999995
-3.81547618934274,40.5416666668591,0,1.29999995
-3.81249999886693,40.5416666668591,0,1.39999998
-3.80952380839113,40.5416666668591,0,1.39999998
-3.80654761791532,40.5416666668591,0,1.50000000
-3.80357142743951,40.5416666668591,0,1.53333330
-3.80059523696371,40.5416666668591,0,1.50000000
-3.7976190464879,40.5416666668591,0,1.33333337
-3.79464285601209,40.5416666668591,0,1.10000002
-3.78273809410887,40.5416666668591,0,1.13333333
-3.77976190363306,40.5416666668591,0,1.20000005
-3.77678571315725,40.5416666668591,0,1.16666663
-3.77380952268145,40.5416666668591,0,1.10000002
-3.77083333220564,40.5416666668591,0,1.16666663
-3.76785714172983,40.5416666668591,0,1.13333333
-3.76488095125403,40.5416666668591,0,1.13333333
-3.76190476077822,40.5416666668591,0,1.06666672
-3.75892857030242,40.5416666668591,0,1.10000002
-3.75595237982661,40.5416666668591,0,1.20000005
-3.7529761893508,40.5416666668591,0,1.16666663
-3.749999998875,40.5416666668591,0,1.00000000
-3.74702380839919,40.5416666668591,0,1.03333330
-3.74404761792338,40.5416666668591,0,1.06666672
-3.74107142744758,40.5416666668591,0,1.03333330
-3.73809523697177,40.5416666668591,0,1.06666672
-3.73511904649596,40.5416666668591,0,1.13333333
-3.73214285602016,40.5416666668591,0,1.16666663
-3.72916666554435,40.5416666668591,0,1.20000005
-3.72619047506854,40.5416666668591,0,1.23333335
-3.72321428459274,40.5416666668591,0,1.26666665
-3.72023809411693,40.5416666668591,0,1.23333335
-3.71726190364112,40.5416666668591,0,1.16666663
-3.71428571316532,40.5416666668591,0,1.10000002
-3.71130952268951,40.5416666668591,0,1.10000002
-3.7083333322137,40.5416666668591,0,1.03333330
-3.7053571417379,40.5416666668591,0,1.03333330
-3.70238095126209,40.5416666668591,0,1.06666672
-3.69940476078628,40.5416666668591,0,0.93333334
-3.69642857031048,40.5416666668591,0,0.76666665
-3.69345237983467,40.5416666668591,0,0.69999999
-3.69047618935886,40.5416666668591,0,0.86666667
-3.68749999888306,40.5416666668591,0,1.36666667
-3.68452380840725,40.5416666668591,0,1.46666670
-3.68154761793144,40.5416666668591,0,1.50000000
-3.67857142745564,40.5416666668591,0,1.53333330
-3.86309523695564,40.5386904763773,0,1.23333335
-3.86011904647984,40.5386904763773,0,1.20000005
-3.85714285600403,40.5386904763773,0,1.33333337
-3.85416666552822,40.5386904763773,0,1.39999998
-3.85119047505242,40.5386904763773,0,1.39999998
-3.84821428457661,40.5386904763773,0,1.46666670
-3.84523809410081,40.5386904763773,0,1.43333328
-3.842261903625,40.5386904763773,0,1.39999998
-3.83928571314919,40.5386904763773,0,1.39999998
-3.83630952267339,40.5386904763773,0,1.43333328
-3.83333333219758,40.5386904763773,0,1.39999998
-3.83035714172177,40.5386904763773,0,1.36666667
-3.82738095124597,40.5386904763773,0,1.36666667
-3.82440476077016,40.5386904763773,0,1.36666667
-3.82142857029435,40.5386904763773,0,1.29999995
-3.81845237981855,40.5386904763773,0,1.23333335
-3.81547618934274,40.5386904763773,0,1.26666665
-3.81249999886693,40.5386904763773,0,1.39999998
-3.80952380839113,40.5386904763773,0,1.43333328
-3.80654761791532,40.5386904763773,0,1.46666670
-3.80357142743951,40.5386904763773,0,1.50000000
-3.80059523696371,40.5386904763773,0,1.46666670
-3.7976190464879,40.5386904763773,0,1.36666667
-3.79464285601209,40.5386904763773,0,1.13333333
-3.78869047506048,40.5386904763773,0,0.69999999
-3.78571428458467,40.5386904763773,0,0.89999998
-3.78273809410887,40.5386904763773,0,1.20000005
-3.77976190363306,40.5386904763773,0,1.33333337
-3.77678571315725,40.5386904763773,0,1.33333337
-3.77380952268145,40.5386904763773,0,1.23333335
-3.77083333220564,40.5386904763773,0,1.20000005
-3.76785714172983,40.5386904763773,0,1.16666663
-3.76488095125403,40.5386904763773,0,1.13333333
-3.76190476077822,40.5386904763773,0,1.10000002
-3.75892857030242,40.5386904763773,0,1.13333333
-3.75595237982661,40.5386904763773,0,1.13333333
-3.7529761893508,40.5386904763773,0,1.13333333
-3.749999998875,40.5386904763773,0,1.16666663
-3.74702380839919,40.5386904763773,0,1.13333333
-3.74404761792338,40.5386904763773,0,1.06666672
-3.74107142744758,40.5386904763773,0,1.00000000
-3.73809523697177,40.5386904763773,0,1.03333330
-3.73511904649596,40.5386904763773,0,1.16666663
-3.73214285602016,40.5386904763773,0,1.16666663
-3.72916666554435,40.5386904763773,0,1.16666663
-3.72619047506854,40.5386904763773,0,1.06666672
-3.72321428459274,40.5386904763773,0,1.10000002
-3.72023809411693,40.5386904763773,0,1.13333333
-3.71726190364112,40.5386904763773,0,1.16666663
-3.71428571316532,40.5386904763773,0,1.23333335
-3.71130952268951,40.5386904763773,0,1.10000002
-3.7083333322137,40.5386904763773,0,1.06666672
-3.7053571417379,40.5386904763773,0,0.89999998
-3.70238095126209,40.5386904763773,0,1.00000000
-3.69940476078628,40.5386904763773,0,1.16666663
-3.69642857031048,40.5386904763773,0,1.00000000
-3.69345237983467,40.5386904763773,0,1.29999995
-3.69047618935886,40.5386904763773,0,1.76666665
-3.68749999888306,40.5386904763773,0,1.86666667
-3.68452380840725,40.5386904763773,0,1.76666665
-3.68154761793144,40.5386904763773,0,1.60000002
-3.67857142745564,40.5386904763773,0,1.70000005
-3.67559523697983,40.5386904763773,0,1.53333330
-3.86309523695564,40.5357142858955,0,1.23333335
-3.86011904647984,40.5357142858955,0,1.16666663
-3.85714285600403,40.5357142858955,0,1.23333335
-3.85416666552822,40.5357142858955,0,1.29999995
-3.85119047505242,40.5357142858955,0,1.36666667
-3.84821428457661,40.5357142858955,0,1.36666667
-3.84523809410081,40.5357142858955,0,1.36666667
-3.842261903625,40.5357142858955,0,1.39999998
-3.83928571314919,40.5357142858955,0,1.36666667
-3.83630952267339,40.5357142858955,0,1.33333337
-3.83333333219758,40.5357142858955,0,1.39999998
-3.83035714172177,40.5357142858955,0,1.39999998
-3.82738095124597,40.5357142858955,0,1.39999998
-3.82440476077016,40.5357142858955,0,1.36666667
-3.82142857029435,40.5357142858955,0,1.33333337
-3.81845237981855,40.5357142858955,0,1.26666665
-3.81547618934274,40.5357142858955,0,1.33333337
-3.81249999886693,40.5357142858955,0,1.36666667
-3.80952380839113,40.5357142858955,0,1.39999998
-3.80654761791532,40.5357142858955,0,1.50000000
-3.80357142743951,40.5357142858955,0,1.53333330
-3.80059523696371,40.5357142858955,0,1.50000000
-3.7976190464879,40.5357142858955,0,1.46666670
-3.79464285601209,40.5357142858955,0,1.39999998
-3.79166666553629,40.5357142858955,0,1.23333335
-3.78869047506048,40.5357142858955,0,1.23333335
-3.78571428458467,40.5357142858955,0,1.10000002
-3.78273809410887,40.5357142858955,0,1.26666665
-3.77976190363306,40.5357142858955,0,1.66666663
-3.77678571315725,40.5357142858955,0,1.86666667
-3.77380952268145,40.5357142858955,0,1.56666672
-3.77083333220564,40.5357142858955,0,1.20000005
-3.76785714172983,40.5357142858955,0,1.20000005
-3.76488095125403,40.5357142858955,0,1.20000005
-3.76190476077822,40.5357142858955,0,1.26666665
-3.75892857030242,40.5357142858955,0,1.26666665
-3.75595237982661,40.5357142858955,0,1.16666663
-3.7529761893508,40.5357142858955,0,1.13333333
-3.749999998875,40.5357142858955,0,1.13333333
-3.74702380839919,40.5357142858955,0,1.23333335
-3.74404761792338,40.5357142858955,0,1.20000005
-3.74107142744758,40.5357142858955,0,1.03333330
-3.73809523697177,40.5357142858955,0,1.00000000
-3.73511904649596,40.5357142858955,0,1.00000000
-3.73214285602016,40.5357142858955,0,1.10000002
-3.72916666554435,40.5357142858955,0,1.16666663
-3.72619047506854,40.5357142858955,0,1.13333333
-3.72321428459274,40.5357142858955,0,1.16666663
-3.72023809411693,40.5357142858955,0,1.29999995
-3.71726190364112,40.5357142858955,0,1.29999995
-3.71428571316532,40.5357142858955,0,1.29999995
-3.71130952268951,40.5357142858955,0,1.23333335
-3.7083333322137,40.5357142858955,0,1.16666663
-3.7053571417379,40.5357142858955,0,1.20000005
-3.70238095126209,40.5357142858955,0,1.16666663
-3.69940476078628,40.5357142858955,0,1.10000002
-3.69642857031048,40.5357142858955,0,1.16666663
-3.69345237983467,40.5357142858955,0,1.50000000
-3.69047618935886,40.5357142858955,0,1.83333337
-3.68749999888306,40.5357142858955,0,1.93333328
-3.68452380840725,40.5357142858955,0,1.89999998
-3.68154761793144,40.5357142858955,0,1.60000002
-3.67857142745564,40.5357142858955,0,1.70000005
-3.67559523697983,40.5357142858955,0,1.73333335
-3.67261904650403,40.5357142858955,0,1.53333330
-3.86011904647984,40.5327380954137,0,1.20000005
-3.85714285600403,40.5327380954137,0,1.20000005
-3.85416666552822,40.5327380954137,0,1.26666665
-3.85119047505242,40.5327380954137,0,1.29999995
-3.84821428457661,40.5327380954137,0,1.33333337
-3.84523809410081,40.5327380954137,0,1.39999998
-3.842261903625,40.5327380954137,0,1.39999998
-3.83928571314919,40.5327380954137,0,1.36666667
-3.83630952267339,40.5327380954137,0,1.39999998
-3.83333333219758,40.5327380954137,0,1.46666670
-3.83035714172177,40.5327380954137,0,1.46666670
-3.82738095124597,40.5327380954137,0,1.43333328
-3.82440476077016,40.5327380954137,0,1.39999998
-3.82142857029435,40.5327380954137,0,1.36666667
-3.81845237981855,40.5327380954137,0,1.33333337
-3.81547618934274,40.5327380954137,0,1.33333337
-3.81249999886693,40.5327380954137,0,1.33333337
-3.80952380839113,40.5327380954137,0,1.33333337
-3.80654761791532,40.5327380954137,0,1.39999998
-3.80357142743951,40.5327380954137,0,1.46666670
-3.80059523696371,40.5327380954137,0,1.53333330
-3.7976190464879,40.5327380954137,0,1.50000000
-3.79464285601209,40.5327380954137,0,1.39999998
-3.79166666553629,40.5327380954137,0,1.36666667
-3.78869047506048,40.5327380954137,0,1.56666672
-3.78571428458467,40.5327380954137,0,1.50000000
-3.78273809410887,40.5327380954137,0,1.23333335
-3.77976190363306,40.5327380954137,0,1.36666667
-3.77678571315725,40.5327380954137,0,1.89999998
-3.77380952268145,40.5327380954137,0,1.73333335
-3.77083333220564,40.5327380954137,0,1.16666663
-3.76785714172983,40.5327380954137,0,1.06666672
-3.76488095125403,40.5327380954137,0,1.10000002
-3.76190476077822,40.5327380954137,0,1.16666663
-3.75892857030242,40.5327380954137,0,1.26666665
-3.75595237982661,40.5327380954137,0,1.29999995
-3.7529761893508,40.5327380954137,0,1.16666663
-3.749999998875,40.5327380954137,0,1.13333333
-3.74702380839919,40.5327380954137,0,1.10000002
-3.74404761792338,40.5327380954137,0,1.06666672
-3.74107142744758,40.5327380954137,0,1.00000000
-3.73809523697177,40.5327380954137,0,1.03333330
-3.73511904649596,40.5327380954137,0,1.13333333
-3.73214285602016,40.5327380954137,0,1.13333333
-3.72916666554435,40.5327380954137,0,1.29999995
-3.72619047506854,40.5327380954137,0,1.36666667
-3.72321428459274,40.5327380954137,0,1.26666665
-3.72023809411693,40.5327380954137,0,1.23333335
-3.71726190364112,40.5327380954137,0,1.20000005
-3.71428571316532,40.5327380954137,0,1.06666672
-3.71130952268951,40.5327380954137,0,0.69999999
-3.7083333322137,40.5327380954137,0,0.76666665
-3.7053571417379,40.5327380954137,0,0.73333335
-3.70238095126209,40.5327380954137,0,0.83333331
-3.69940476078628,40.5327380954137,0,0.83333331
-3.69642857031048,40.5327380954137,0,0.83333331
-3.69345237983467,40.5327380954137,0,1.03333330
-3.69047618935886,40.5327380954137,0,1.16666663
-3.68749999888306,40.5327380954137,0,1.50000000
